        2291           3
 0 0 1
  -9.903487552536127   0.000050000000000   0.000206682645063  -0.000043128359912   0.000000001050400
  -9.897505480858580   0.000050300000000   0.000207922740922  -0.000043387130069   0.000000001063042
  -9.891523409181033   0.000050601800000   0.000209170277357  -0.000043647452846   0.000000001075837
  -9.885541337503485   0.000050905410800   0.000210425299009  -0.000043909337561   0.000000001088786
  -9.879559265825938   0.000051210843265   0.000211687850792  -0.000044172793584   0.000000001101891
  -9.873577194148391   0.000051518108324   0.000212957977884  -0.000044437830342   0.000000001115153
  -9.867595122470844   0.000051827216974   0.000214235725739  -0.000044704457322   0.000000001128575
  -9.861613050793295   0.000052138180276   0.000215521140081  -0.000044972684063   0.000000001142158
  -9.855630979115748   0.000052451009358   0.000216814266909  -0.000045242520164   0.000000001155906
  -9.849648907438201   0.000052765715414   0.000218115152497  -0.000045513975282   0.000000001169818
  -9.843666835760652   0.000053082309706   0.000219423843399  -0.000045787059130   0.000000001183898
  -9.837684764083106   0.000053400803565   0.000220740386446  -0.000046061781482   0.000000001198147
  -9.831702692405559   0.000053721208386   0.000222064828751  -0.000046338152168   0.000000001212568
  -9.825720620728010   0.000054043535636   0.000223397217709  -0.000046616181077   0.000000001227163
  -9.819738549050463   0.000054367796850   0.000224737601001  -0.000046895878160   0.000000001241933
  -9.813756477372916   0.000054694003631   0.000226086026592  -0.000047177253426   0.000000001256881
  -9.807774405695369   0.000055022167653   0.000227442542736  -0.000047460316942   0.000000001272009
  -9.801792334017820   0.000055352300659   0.000228807197977  -0.000047745078840   0.000000001287318
  -9.795810262340273   0.000055684414463   0.000230180041149  -0.000048031549310   0.000000001302813
  -9.789828190662726   0.000056018520950   0.000231561121380  -0.000048319738601   0.000000001318493
  -9.783846118985178   0.000056354632075   0.000232950488091  -0.000048609657029   0.000000001334363
  -9.777864047307631   0.000056692759868   0.000234348191003  -0.000048901314967   0.000000001350423
  -9.771881975630084   0.000057032916427   0.000235754280132  -0.000049194722853   0.000000001366677
  -9.765899903952537   0.000057375113926   0.000237168805795  -0.000049489891185   0.000000001383126
  -9.759917832274988   0.000057719364609   0.000238591818612  -0.000049786830528   0.000000001399773
